SID,SEASON,PHNAME,NAME,LAT,LON,PH_DAY,PH_TIME,STORM_SPEED,STORM_DIR,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,USA_WIND
2010218N20127,2010,Ester,DIANMU,37.7,134.9,2010-08-12,05:00:00,20,60,40,994,0, , ,3,220,100,30
2010218N20127,2010,Ester,DIANMU,38.2,136.1,2010-08-12,08:00:00,22,65,40,994,0, , ,3,220,100,30
2010218N20127,2010,Ester,DIANMU,38.7,137.4,2010-08-12,11:00:00,25,65,40,994,0, , ,3,220,100,30
2010218N20127,2010,Ester,DIANMU,39.2,139.0,2010-08-12,14:00:00,27,70,40,994,0, , ,3,220,100,30
2010218N20127,2010,Ester,DIANMU,39.4,140.1,2010-08-12,16:00:00,28,80,40,994,0, , ,3,220,100,30
2010218N20127,2010,Ester,DIANMU,39.5,140.7,2010-08-12,17:00:00,30,80,40,994,0, , ,3,200,100,30
2010218N20127,2010,Ester,DIANMU,39.7,142.7,2010-08-12,20:00:00,30,75,35,996,0, , ,3,200,90,30
2010218N20127,2010,Ester,DIANMU,40.2,144.6,2010-08-12,23:00:00,30,65,35,996,0, , ,3,200,90, 
2010218N20127,2010,Ester,DIANMU,41.0,146.3,2010-08-13,02:00:00,36,55, ,994,0, , ,0, , , 
2010218N20127,2010,Ester,DIANMU,42.1,148.5,2010-08-13,05:00:00,44,55, ,996,0, , ,0, , , 
2010218N20127,2010,Ester,DIANMU,43.4,151.2,2010-08-13,08:00:00,47,60, ,998,0, , ,0, , , 
2010239N15118,2010,Florita,LIONROCK,14.5,118.3,2010-08-27,02:00:00,3,320, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,14.6,118.2,2010-08-27,05:00:00,4,325, , , , , , , , ,18
2010239N15118,2010,Florita,LIONROCK,14.8,118.1,2010-08-27,08:00:00,4,335, , , , , , , , ,20
2010239N15118,2010,Florita,LIONROCK,15.0,118.0,2010-08-27,11:00:00,5,350, , , , , , , , ,23
2010239N15118,2010,Florita,LIONROCK,15.3,118.0,2010-08-27,14:00:00,6,5, , , , , , , , ,25
2010239N15118,2010,Florita,LIONROCK,15.6,118.0,2010-08-27,17:00:00,5,350, , , , , , , , ,25
2010239N15118,2010,Florita,LIONROCK,15.8,117.9,2010-08-27,20:00:00,6,340, , , , , , , , ,25
2010239N15118,2010,Florita,LIONROCK,16.2,117.8,2010-08-27,23:00:00,7,350, , , , , , , , ,28
2010239N15118,2010,Florita,LIONROCK,16.6,117.8,2010-08-28,02:00:00,8,355, ,1004,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,14.6,142.2,2010-08-28,02:00:00,18,315, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,17.0,117.8,2010-08-28,05:00:00,8,355, ,1004,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,15.2,141.5,2010-08-28,05:00:00,17,315, , , , , , , , ,18
2010239N15118,2010,Florita,LIONROCK,17.4,117.7,2010-08-28,08:00:00,10,340, ,1004,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,15.8,140.9,2010-08-28,08:00:00,17,315, , , , , , , , ,20
2010239N15118,2010,Florita,LIONROCK,17.8,117.4,2010-08-28,11:00:00,11,330, ,1003,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,16.4,140.3,2010-08-28,11:00:00,17,320, , , , , , , , ,23
2010239N15118,2010,Florita,LIONROCK,18.3,117.1,2010-08-28,14:00:00,9,325, ,1002,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,17.1,139.8,2010-08-28,14:00:00,16,330, , , , , , , , ,25
2010239N15118,2010,Florita,LIONROCK,18.6,116.9,2010-08-28,17:00:00,6,325, ,1002,0, , ,0, , ,33
2010240N15142,2010,Glenda,KOMPASU,17.8,139.4,2010-08-28,17:00:00,16,330, , , , , , , , ,28
2010239N15118,2010,Florita,LIONROCK,18.8,116.7,2010-08-28,20:00:00,5,325, ,1002,0, , ,0, , ,35
2010240N15142,2010,Glenda,KOMPASU,18.5,139.0,2010-08-28,20:00:00,15,320, ,1008,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,19.0,116.6,2010-08-28,23:00:00,5,325, ,1001,0, , ,0, , ,35
2010240N15142,2010,Glenda,KOMPASU,19.0,138.4,2010-08-28,23:00:00,16,310, ,1007,0, , ,0, , ,33
2010239N15118,2010,Florita,LIONROCK,19.2,116.4,2010-08-29,02:00:00,5,330,35,1000,0, , ,3,50,30,35
2010240N15142,2010,Glenda,KOMPASU,19.5,137.7,2010-08-29,02:00:00,16,310, ,1006,0, , ,0, , ,35
2010239N15118,2010,Florita,LIONROCK,19.4,116.3,2010-08-29,05:00:00,5,335,35,1000,0, , ,3,55,35,35
2010240N15142,2010,Glenda,KOMPASU,20.0,137.0,2010-08-29,05:00:00,16,310, ,1005,0, , ,0, , ,38
2010239N15118,2010,Florita,LIONROCK,19.6,116.2,2010-08-29,08:00:00,5,345,35,1000,0, , ,3,60,40,35
2010240N15142,2010,Glenda,KOMPASU,20.5,136.4,2010-08-29,08:00:00,14,310, ,1004,0, , ,0, , ,40
2010239N15118,2010,Florita,LIONROCK,19.9,116.2,2010-08-29,11:00:00,6,355,35,999,0, , ,3,60,40,35
2010240N15142,2010,Glenda,KOMPASU,20.8,135.9,2010-08-29,11:00:00,12,305, ,1004,0, , ,0, , ,43
2010239N15118,2010,Florita,LIONROCK,20.2,116.2,2010-08-29,14:00:00,4,10,35,998,0, , ,3,60,40,35
2010240N15142,2010,Glenda,KOMPASU,21.2,135.3,2010-08-29,14:00:00,11,300, ,1004,0, , ,0, , ,45
2010239N15118,2010,Florita,LIONROCK,20.3,116.3,2010-08-29,17:00:00,3,30,38,997,0, , ,3,75,50,38
2010240N15142,2010,Glenda,KOMPASU,21.4,134.8,2010-08-29,17:00:00,10,295, ,1003,0, , ,0, , ,45
2010239N15118,2010,Florita,LIONROCK,20.5,116.4,2010-08-29,20:00:00,3,30,40,996,0, , ,3,90,60,40
2010240N15142,2010,Glenda,KOMPASU,21.6,134.3,2010-08-29,20:00:00,11,300, ,1002,0, , ,0, , ,45
2010239N15118,2010,Florita,LIONROCK,20.6,116.4,2010-08-29,23:00:00,2,25,40,996,0, , ,3,90,60,40
2010240N15142,2010,Glenda,KOMPASU,21.9,133.8,2010-08-29,23:00:00,11,300, ,1000,0, , ,0, , ,50
2010239N15118,2010,Florita,LIONROCK,20.7,116.5,2010-08-30,02:00:00,2,30,40,996,0, , ,3,90,60,40
2010240N15142,2010,Glenda,KOMPASU,22.2,133.3,2010-08-30,02:00:00,11,305,35,998,0, , ,1,80,60,55
2010239N15118,2010,Florita,LIONROCK,20.8,116.5,2010-08-30,05:00:00,2,50,43,993,0, , ,3,95,65,43
2010240N15142,2010,Glenda,KOMPASU,22.5,132.8,2010-08-30,05:00:00,10,305,40,996,0, , ,1,90,60,58
2010239N15118,2010,Florita,LIONROCK,20.8,116.6,2010-08-30,08:00:00,2,65,45,990,0, , ,3,100,70,45
2010240N15142,2010,Glenda,KOMPASU,22.8,132.4,2010-08-30,08:00:00,9,310,45,994,0, , ,1,100,60,60
2010239N15118,2010,Florita,LIONROCK,20.8,116.7,2010-08-30,11:00:00,2,85,48,988,0, , ,3,105,75,48
2010240N15142,2010,Glenda,KOMPASU,23.1,132.1,2010-08-30,11:00:00,8,315,48,992,0, , ,1,100,60,65
2010239N15118,2010,Florita,LIONROCK,20.8,116.8,2010-08-30,14:00:00,2,100,50,985,0, , ,3,110,80,50
2010240N15142,2010,Glenda,KOMPASU,23.3,131.8,2010-08-30,14:00:00,7,310,50,990,0, , ,1,100,60,70
2010239N15118,2010,Florita,LIONROCK,20.8,117.0,2010-08-30,17:00:00,3,115,50,985,0, , ,3,110,80,53
2010240N15142,2010,Glenda,KOMPASU,23.5,131.5,2010-08-30,17:00:00,7,310,55,985,0, , ,1,110,70,75
2010239N15118,2010,Florita,LIONROCK,20.7,117.1,2010-08-30,20:00:00,2,120,50,985,0, , ,3,110,80,55
2010240N15142,2010,Glenda,KOMPASU,23.8,131.2,2010-08-30,20:00:00,9,310,60,980,9,40,40,1,120,80,80
2010239N15118,2010,Florita,LIONROCK,20.7,117.2,2010-08-30,23:00:00,2,120,50,985,0, , ,3,110,80,55
2010240N15142,2010,Glenda,KOMPASU,24.1,130.7,2010-08-30,23:00:00,11,310,65,975,9,45,40,1,130,80,85
2010239N15118,2010,Florita,LIONROCK,20.6,117.3,2010-08-31,02:00:00,3,120,50,985,0, , ,3,110,80,55
2010240N15142,2010,Glenda,KOMPASU,24.5,130.3,2010-08-31,02:00:00,11,310,70,970,1,50,40,1,140,80,90
2010239N15118,2010,Florita,LIONROCK,20.5,117.4,2010-08-31,05:00:00,3,115,50,985,0, , ,3,110,70,58
2010240N15142,2010,Glenda,KOMPASU,24.8,129.8,2010-08-31,05:00:00,10,310,75,965,1,50,40,1,140,80,93
2010239N15118,2010,Florita,LIONROCK,20.4,117.6,2010-08-31,08:00:00,4,105,50,985,0, , ,3,110,60,60
2010240N15142,2010,Glenda,KOMPASU,25.2,129.4,2010-08-31,08:00:00,11,315,80,960,1,50,40,1,140,80,95
2010239N15118,2010,Florita,LIONROCK,20.4,117.9,2010-08-31,11:00:00,5,95,50,985,0, , ,3,110,60,58
2010240N15142,2010,Glenda,KOMPASU,25.6,128.9,2010-08-31,11:00:00,14,320,80,960,1,50,40,1,140,80,95
2010239N15118,2010,Florita,LIONROCK,20.4,118.2,2010-08-31,14:00:00,7,80,50,985,0, , ,3,110,60,55
2010240N15142,2010,Glenda,KOMPASU,26.2,128.5,2010-08-31,14:00:00,14,325,80,960,1,50,40,1,140,80,95
2010243N12146,2010,Henry,MALOU,11.8,145.7,2010-08-31,14:00:00,10,325, , , , , , , , ,15
2010240N15142,2010,Glenda,KOMPASU,26.6,128.1,2010-08-31,16:00:00,14,320,80,960,1,50,40,1,140,80,97
2010239N15118,2010,Florita,LIONROCK,20.5,118.6,2010-08-31,17:00:00,9,65,50,985,0, , ,3,105,60,53
2010240N15142,2010,Glenda,KOMPASU,26.7,128.0,2010-08-31,17:00:00,16,320,80,960,1,50,40,1,140,80,98
2010243N12146,2010,Henry,MALOU,12.2,145.4,2010-08-31,17:00:00,10,325, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,20.8,119.0,2010-08-31,20:00:00,8,50,50,985,0, , ,3,100,60,50
2010240N15142,2010,Glenda,KOMPASU,27.4,127.4,2010-08-31,20:00:00,16,320,80,960,2,50,40,2,140,80,100
2010243N12146,2010,Henry,MALOU,12.6,145.1,2010-08-31,20:00:00,11,320, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,21.1,119.3,2010-08-31,23:00:00,8,25,50,985,0, , ,3,110,60,50
2010240N15142,2010,Glenda,KOMPASU,28.0,126.8,2010-08-31,23:00:00,17,320,80,960,2,50,40,2,140,80,100
2010243N12146,2010,Henry,MALOU,13.0,144.7,2010-08-31,23:00:00,11,315, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,21.5,119.4,2010-09-01,02:00:00,9,15,50,985,0, , ,3,120,60,50
2010240N15142,2010,Glenda,KOMPASU,28.7,126.2,2010-09-01,02:00:00,18,325,80,960,2,50,40,2,140,80,100
2010243N12146,2010,Henry,MALOU,13.4,144.3,2010-09-01,02:00:00,11,310, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,21.9,119.5,2010-09-01,05:00:00,8,5,48,988,0, , ,3,130,60,50
2010240N15142,2010,Glenda,KOMPASU,29.5,125.6,2010-09-01,05:00:00,19,330,78,963,2,50,40,2,140,80,103
2010243N12146,2010,Henry,MALOU,13.7,143.9,2010-09-01,05:00:00,10,310, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,22.3,119.5,2010-09-01,08:00:00,7,350,45,990,0, , ,3,140,60,50
2010240N15142,2010,Glenda,KOMPASU,30.4,125.2,2010-09-01,08:00:00,20,340,75,965,2,50,40,2,140,80,105
2010243N12146,2010,Henry,MALOU,14.0,143.5,2010-09-01,08:00:00,9,305, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,22.6,119.4,2010-09-01,11:00:00,6,330,45,990,0, , ,3,140,60,53
2010240N15142,2010,Glenda,KOMPASU,31.3,124.8,2010-09-01,11:00:00,20,350,73,968,2,50,40,2,140,80,103
2010243N12146,2010,Henry,MALOU,14.3,143.1,2010-09-01,11:00:00,10,310, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,22.8,119.2,2010-09-01,14:00:00,5,325,45,990,0, , ,3,140,60,55
2010240N15142,2010,Glenda,KOMPASU,32.3,124.7,2010-09-01,14:00:00,20,355,70,970,2,50,40,2,140,80,100
2010243N12146,2010,Henry,MALOU,14.6,142.7,2010-09-01,14:00:00,12,305, , , , , , , , ,15
2010239N15118,2010,Florita,LIONROCK,23.0,119.0,2010-09-01,17:00:00,4,320,45,990,0, , ,3,140,60,55
2010240N15142,2010,Glenda,KOMPASU,33.3,124.6,2010-09-01,17:00:00,20,0,70,970,2,45,40,2,140,85,98
2010243N12146,2010,Henry,MALOU,15.0,142.1,2010-09-01,17:00:00,15,305, , , , , , , , ,18
2010239N15118,2010,Florita,LIONROCK,23.2,118.9,2010-09-01,20:00:00,5,310,45,990,0, , ,3,140,60,55
2010240N15142,2010,Glenda,KOMPASU,34.3,124.8,2010-09-01,20:00:00,21,5,70,970,9,40,40,2,140,90,95
2010243N12146,2010,Henry,MALOU,15.5,141.5,2010-09-01,20:00:00,17,310, ,1008,0, , ,0, , ,20
2010239N15118,2010,Florita,LIONROCK,23.3,118.6,2010-09-01,23:00:00,6,305,45,990,0, , ,3,130,50,53
2010240N15142,2010,Glenda,KOMPASU,35.4,124.9,2010-09-01,23:00:00,22,15,65,975,9,40,40,2,140,90,88
2010243N12146,2010,Henry,MALOU,16.1,140.8,2010-09-01,23:00:00,19,315, ,1008,0, , ,0, , ,20
2010239N15118,2010,Florita,LIONROCK,23.5,118.3,2010-09-02,02:00:00,8,300,45,990,0, , ,3,120,40,50
2010240N15142,2010,Glenda,KOMPASU,36.4,125.4,2010-09-02,02:00:00,22,25,60,980,9,40,40,2,140,90,80
2010243N12146,2010,Henry,MALOU,16.8,140.1,2010-09-02,02:00:00,18,315, ,1008,0, , ,0, , ,20
2010239N15118,2010,Florita,LIONROCK,23.7,117.9,2010-09-02,05:00:00,9,295,40,993,0, , ,3,110,40,48
2010240N15142,2010,Glenda,KOMPASU,37.3,126.1,2010-09-02,05:00:00,22,40,55,985,9, , ,2,140,90,73
2010243N12146,2010,Henry,MALOU,17.4,139.5,2010-09-02,05:00:00,17,315, ,1008,0, , ,0, , ,23
2010239N15118,2010,Florita,LIONROCK,23.9,117.4,2010-09-02,08:00:00,11,290,35,996,0, , ,3,100,40,45
2010240N15142,2010,Glenda,KOMPASU,38.1,127.2,2010-09-02,08:00:00,23,50,50,990,0, , ,2,140,90,65
2010243N12146,2010,Henry,MALOU,18.0,138.8,2010-09-02,08:00:00,18,315, ,1008,0, , ,0, , ,25
2010239N15118,2010,Florita,LIONROCK,24.1,116.8,2010-09-02,11:00:00,11,285, ,997,0, , ,3, , ,43
2010240N15142,2010,Glenda,KOMPASU,38.7,128.4,2010-09-02,11:00:00,23,60,48,992,0, , ,2,130,90,63
2010243N12146,2010,Henry,MALOU,18.7,138.1,2010-09-02,11:00:00,20,315, ,1008,0, , ,0, , ,28
2010239N15118,2010,Florita,LIONROCK,24.2,116.2,2010-09-02,14:00:00,11,275, ,998,0, , ,0, , ,40
2010240N15142,2010,Glenda,KOMPASU,39.3,129.7,2010-09-02,14:00:00,23,65,45,994,0, , ,2,120,90,60
2010243N12146,2010,Henry,MALOU,19.4,137.4,2010-09-02,14:00:00,20,320, ,1008,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,24.2,115.6,2010-09-02,17:00:00,10,260, ,1000,0, , ,0, , ,38
2010240N15142,2010,Glenda,KOMPASU,39.7,131.0,2010-09-02,17:00:00,22,70,40,996,0, , ,2,110,85,55
2010243N12146,2010,Henry,MALOU,20.2,136.7,2010-09-02,17:00:00,20,320, ,1009,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,24.1,115.1,2010-09-02,20:00:00,9,260, ,1002,0, , ,0, , ,35
2010240N15142,2010,Glenda,KOMPASU,40.1,132.3,2010-09-02,20:00:00,21,70,35,998,0, , ,2,100,80,50
2010243N12146,2010,Henry,MALOU,20.9,136.1,2010-09-02,20:00:00,18,315, ,1010,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,24.0,114.6,2010-09-02,23:00:00,8,260, ,1002,0, , ,0, , ,33
2010240N15142,2010,Glenda,KOMPASU,40.5,133.6,2010-09-02,23:00:00,21,70, ,1000,0, , ,2, , ,48
2010243N12146,2010,Henry,MALOU,21.5,135.3,2010-09-02,23:00:00,17,305, ,1010,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.9,114.2,2010-09-03,02:00:00,7,255, ,1002,0, , ,0, , ,30
2010240N15142,2010,Glenda,KOMPASU,40.8,134.8,2010-09-03,02:00:00,20,70, ,1002,0, , ,0, , ,45
2010243N12146,2010,Henry,MALOU,21.9,134.5,2010-09-03,02:00:00,17,300, ,1010,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.8,113.9,2010-09-03,05:00:00,6,255, ,1002,0, , ,0, , ,28
2010240N15142,2010,Glenda,KOMPASU,41.2,136.1,2010-09-03,05:00:00,20,75, ,1003,0, , ,0, , ,43
2010243N12146,2010,Henry,MALOU,22.3,133.7,2010-09-03,05:00:00,18,295, ,1009,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.7,113.6,2010-09-03,08:00:00,5,255, ,1002,0, , ,0, , ,25
2010240N15142,2010,Glenda,KOMPASU,41.4,137.4,2010-09-03,08:00:00,20,70, ,1004,0, , ,0, , ,40
2010243N12146,2010,Henry,MALOU,22.6,132.8,2010-09-03,08:00:00,19,290, ,1008,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.7,113.4,2010-09-03,11:00:00,4,255, ,1002,0, , ,0, , ,23
2010240N15142,2010,Glenda,KOMPASU,41.8,138.7,2010-09-03,11:00:00,22,75, ,1004,0, , ,0, , ,38
2010243N12146,2010,Henry,MALOU,23.0,131.8,2010-09-03,11:00:00,19,290, ,1007,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.6,113.2,2010-09-03,14:00:00,5,255, ,1002,0, , ,0, , ,20
2010240N15142,2010,Glenda,KOMPASU,42.0,140.2,2010-09-03,14:00:00,29,90, ,1004,0, , ,0, , ,35
2010243N12146,2010,Henry,MALOU,23.3,130.9,2010-09-03,14:00:00,16,295, ,1006,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.5,112.9,2010-09-03,17:00:00,5,255, ,1002,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,41.8,142.6,2010-09-03,17:00:00,36,100, ,1005,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,23.6,130.2,2010-09-03,17:00:00,13,295, ,1005,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.5,112.7,2010-09-03,20:00:00,5,255, ,1002,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,41.4,145.0,2010-09-03,20:00:00,35,100, ,1006,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,23.8,129.7,2010-09-03,20:00:00,11,290, ,1004,0, , ,0, , ,30
2010239N15118,2010,Florita,LIONROCK,23.4,112.4,2010-09-03,23:00:00,5,255, ,1002,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,41.2,147.1,2010-09-03,23:00:00,33,100, ,1004,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,24.0,129.1,2010-09-03,23:00:00,10,290, ,1003,0, , ,0, , ,33
2010239N15118,2010,Florita,LIONROCK,23.4,112.2,2010-09-04,02:00:00,6,240, ,1002,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,40.9,149.3,2010-09-04,02:00:00,35,100, ,1002,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,24.2,128.6,2010-09-04,02:00:00,8,290, ,1002,0, , ,0, , ,35
2010239N15118,2010,Florita,LIONROCK,23.2,111.9,2010-09-04,05:00:00,6,230, ,1003,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,40.4,151.6,2010-09-04,05:00:00,37,105, ,1001,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,24.3,128.3,2010-09-04,05:00:00,7,305, ,1001,0, , ,0, , ,35
2010239N15118,2010,Florita,LIONROCK,22.9,111.6,2010-09-04,08:00:00,6,225, ,1004,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,39.9,154.0,2010-09-04,08:00:00,37,100, ,1000,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,24.5,128.0,2010-09-04,08:00:00,7,320,35,1000,0, , ,2,180,100,35
2010239N15118,2010,Florita,LIONROCK,22.7,111.4,2010-09-04,11:00:00,6,220, ,1003,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,39.6,156.4,2010-09-04,11:00:00,37,100, ,999,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,24.8,127.8,2010-09-04,11:00:00,9,335,35,1000,0, , ,2,220,110,35
2010239N15118,2010,Florita,LIONROCK,22.5,111.2,2010-09-04,14:00:00,6,220, ,1002,0, , ,0, , , 
2010240N15142,2010,Glenda,KOMPASU,39.4,158.8,2010-09-04,14:00:00,37,100, ,998,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,25.3,127.6,2010-09-04,14:00:00,12,340,35,1000,0, , ,2,220,110,35
2010240N15142,2010,Glenda,KOMPASU,39.0,161.1,2010-09-04,17:00:00,35,100, ,998,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,26.0,127.3,2010-09-04,17:00:00,15,340,35,1000,0, , ,2,220,110,35
2010240N15142,2010,Glenda,KOMPASU,38.9,163.3,2010-09-04,20:00:00,33,90, ,998,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,26.8,127.0,2010-09-04,20:00:00,14,340,40,998,0, , ,2,220,110,35
2010240N15142,2010,Glenda,KOMPASU,39.1,165.3,2010-09-04,23:00:00,32,75, ,997,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,27.2,126.7,2010-09-04,23:00:00,10,335,40,998,0, , ,2,220,110,35
2010240N15142,2010,Glenda,KOMPASU,39.7,167.3,2010-09-05,02:00:00,34,65, ,996,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,27.7,126.5,2010-09-05,02:00:00,10,335,40,998,0, , ,2,220,110,35
2010240N15142,2010,Glenda,KOMPASU,40.5,169.4,2010-09-05,05:00:00,35,60, ,995,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,28.1,126.3,2010-09-05,05:00:00,10,345,43,997,0, , ,2,230,115,35
2010240N15142,2010,Glenda,KOMPASU,41.4,171.4,2010-09-05,08:00:00,34,60, ,994,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,28.7,126.2,2010-09-05,08:00:00,10,350,45,996,0, , ,2,240,120,35
2010240N15142,2010,Glenda,KOMPASU,42.2,173.2,2010-09-05,11:00:00,32,50, ,991,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,29.1,126.1,2010-09-05,11:00:00,9,355,45,996,0, , ,2,240,120,35
2010240N15142,2010,Glenda,KOMPASU,43.4,174.8,2010-09-05,14:00:00,37,35, ,988,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,29.6,126.1,2010-09-05,14:00:00,9,0,45,996,0, , ,2,240,120,35
2010240N15142,2010,Glenda,KOMPASU,45.2,176.3,2010-09-05,17:00:00,43,25, ,986,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,30.0,126.1,2010-09-05,17:00:00,9,5,45,995,0, , ,2,240,120,35
2010240N15142,2010,Glenda,KOMPASU,47.2,177.6,2010-09-05,20:00:00,38,25, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,30.5,126.2,2010-09-05,20:00:00,9,5,45,994,0, , ,2,240,120,35
2010240N15142,2010,Glenda,KOMPASU,48.7,178.7,2010-09-05,23:00:00,30,20, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,30.9,126.3,2010-09-05,23:00:00,8,10,48,993,0, , ,2,240,120,38
2010240N15142,2010,Glenda,KOMPASU,50.0,179.3,2010-09-06,02:00:00,29,10, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,31.3,126.4,2010-09-06,02:00:00,7,10,50,992,0, , ,2,240,120,40
2010240N15142,2010,Glenda,KOMPASU,51.5,179.4,2010-09-06,05:00:00,29,0, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,31.6,126.4,2010-09-06,05:00:00,6,15,50,992,0, , ,2,240,120,40
2010240N15142,2010,Glenda,KOMPASU,52.9,179.3,2010-09-06,08:00:00,22,0, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,31.9,126.5,2010-09-06,08:00:00,5,20,50,992,0, , ,2,240,120,40
2010240N15142,2010,Glenda,KOMPASU,53.7,179.4,2010-09-06,11:00:00,15,10, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,32.1,126.6,2010-09-06,11:00:00,5,30,50,992,0, , ,2,240,120,40
2010240N15142,2010,Glenda,KOMPASU,54.4,179.8,2010-09-06,14:00:00,17,20, ,984,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,32.3,126.8,2010-09-06,14:00:00,6,35,50,992,0, , ,2,240,120,40
2010240N15142,2010,Glenda,KOMPASU,55.3,180.5,2010-09-06,17:00:00,22,25, ,982,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,32.6,127.0,2010-09-06,17:00:00,7,40,50,993,0, , ,2,240,120,43
2010240N15142,2010,Glenda,KOMPASU,56.4,181.4,2010-09-06,20:00:00,24,25, ,980,0, , ,0, , , 
2010243N12146,2010,Henry,MALOU,32.9,127.3,2010-09-06,20:00:00,8,45,50,994,0, , ,2,240,120,45
2010243N12146,2010,Henry,MALOU,33.1,127.7,2010-09-06,23:00:00,8,50,50,994,0, , ,2,240,120,45
2010243N12146,2010,Henry,MALOU,33.4,128.1,2010-09-07,02:00:00,8,45,50,994,0, , ,2,240,120,45
2010243N12146,2010,Henry,MALOU,33.7,128.4,2010-09-07,05:00:00,8,45,50,994,0, , ,2,240,120,43
2010243N12146,2010,Henry,MALOU,34.0,128.8,2010-09-07,08:00:00,11,50,45,996,0, , ,2,240,120,40
2010243N12146,2010,Henry,MALOU,34.3,129.2,2010-09-07,10:00:00,15,55,45,996,0, , ,2,240,120,38
2010243N12146,2010,Henry,MALOU,34.4,129.5,2010-09-07,11:00:00,16,60,45,996,0, , ,2,240,120,38
2010243N12146,2010,Henry,MALOU,34.9,130.4,2010-09-07,14:00:00,16,60,45,996,0, , ,2,240,120,35
2010243N12146,2010,Henry,MALOU,35.2,131.2,2010-09-07,17:00:00,15,65,45,996,0, , ,2,200,120,35
2010243N12146,2010,Henry,MALOU,35.6,132.0,2010-09-07,20:00:00,15,70,45,996,0, , ,2,200,120,35
2010243N12146,2010,Henry,MALOU,35.7,133.0,2010-09-07,23:00:00,15,80,45,998,0, , ,2,200,120,33
2010243N12146,2010,Henry,MALOU,35.8,133.8,2010-09-08,02:00:00,14,85,40,1000,0, , ,2,140,120,30
2010243N12146,2010,Henry,MALOU,35.9,134.6,2010-09-08,05:00:00,15,90,40,1002,0, , ,2,140,120,30
